RecipeId,Name,RecipeIngredientParts,RecipeInstructions,Images
141.0,Carrie's Pizza Rolls,"['dry yeast', 'water', 'honey', 'white flour', 'water', 'garlic clove', 'tomatoes', 'tomato sauce', 'mozzarella cheese', 'parmesan cheese', 'romano cheese', 'olive oil', 'salt', 'pepper', 'oregano', 'basil']","1. Dough: Dissolve yeast with honey and 1/2 cup water; let stand 10 minutes.
2. Put 4 cups flour in large mixing bowl; stir in oil, water and yeast mixture. Mix thoroughly.
3. Knead 8 to 10 minutes.
4. Let dough rise 1 hour until doubled.
5. Punch down and roll on floured surface to about 1/2- inch.
6. Cut into rectangles about 4 x 6-inches or desired size of pizza roll.
7. Sauce: Place all ingredients (except the Mozzarella cheese) in a crock-pot and simmer on low for about 2 hours.
8. Let cool to room temperature. Hot sauce will make dough soggy.
9. Rolls: Place a small amount of sauce on the dough rectangles, spreading it to cover the entire piece of dough.
10. Sprinkle Mozzarella cheese over half of the dough.
11. Roll up the dough burrito-style, sealing edges with moistened fingers.
12. Place rolls on a cookie sheet. Allow to rest for about 10 minutes.
13. Bake in a hot 500 degrees oven until dough is golden brown.
14. Serve rolls with a side bowl of hot pizza sauce for dipping the pizza rolls inches.
15. These freeze beautifully.
16. Can be reheated in the microwave. Variations: You may wish to add slices of mushroom, olive, shredded beef, pepperoni slices or whatever in addition to the Mozzarella cheese inside the pizza roll.",
142.0,Almond Fudge Banana Cake,"['dole&reg; banana', 'sugar', 'margarine', 'eggs', 'amaretto liqueur', 'vanilla extract', 'all-purpose flour', 'baking soda', 'salt']","1. Mash bananas and set aside. Beat sugar and margarine until light and fluffy.
2. Beat in eggs, liqueur and vanilla.
3. Combine dry ingredients.
4. Stir in almonds.
5. Add to sugar mixture alternately with bananas.
6. Beat well.
7. Pour batter into greased 10-inch Bundt pan.
8. Bake in preheated 350°F oven 45 to 50 minutes or until toothpick inserted in center comes out almost clean and cake pulls away from side of pan.
9. Cool 10 minutes.
10. Remove cake from pan to wire rack to cool completely.
11. Drizzle glaze over top and down side of cake. Make 16-20 servings.","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/14/2/picZy4Zce.jpg"
143.0,Cherry Tomatoes on Provolone Garlic Bread,"['cherry tomatoes', 'scallions', 'parsley', 'rosemary', 'garlic', 'extra virgin olive oil', 'extra virgin olive oil', 'garlic', 'provolone cheese', 'parmesan cheese']","1. For the tomatoes, mix tomatoes, scallions, parsley, rosemary, garlic, olive oil and vinegar in a shallow bowl.
2. Season with salt and pepper.
3. Cover bowl and let tomatoes marinate at room temperature for at least 1 hour, but preferably 3-4 hours.
4. Stir occasionally to distribute seasonings.
5. For the bread, combine olive oil and garlic and let mixture stand for about 10 minutes so flavors can mingle. Meanwhile, heat the broiler.
6. Brush one side of each bread slice with garlic and olive oil mixture and broil them oiled-side up until lightly browned.
7. Put a slice of provolone and a generous sprinkling of Parmesan on each slice, reserving a little of the parmesan for garnish.
8. Set aside. Just before serving, heat up broiler again and toast cheese until bubbly.
9. Serve bread in shallow bowls, spooning about 3/4 cup of tomatoes and marinade over each slice, garnishing with remaining parmesan.","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/14/3/picBwpb8U.jpg"
144.0,Cheesy Chicken Noodle Casserole,"['chicken breasts', 'olive oil', 'velveeta cheese', 'corn', 'seasoning salt', 'parsley flakes', 'pepper']","1. Cook egg noodles in boiling water till chewy.
2. Cook chicken in olive oil, and Lawry salt till chicken is not pink in middle, then drain oil.
3. Combine cream of chicken soup, egg noodles, and chicken till boiling.
4. Reduce heat, and add Velveeta cheese, corn, and pepper.
5. Cook until all of Velveeta is melted.
6. Remove from heat and sprinkle with parsley flakes.",
145.0,Caramel Sultana Square,"['butter', 'sugar', 'egg', 'flour', 'baking powder', 'sultana', 'butter', 'golden syrup', 'sugar']","1. Cream butter and sugar, add egg then dry ingredients.
2. Divide shortcake in two.
3. Press one half in tin.
4. Melt together and pour over base. Sprinkle with sultanas and cover with remaining mixture. Bake in a moderate oven 20 - 30 minutes.",
146.0,&quot;21&quot; Apple Pie,"['all-purpose flour', 'salt', 'unsalted butter', 'apples', 'lemons', 'dark brown sugar', 'light brown sugar', 'cinnamon', 'egg']","1. Add the cold butter cubes and, with a pastry blender, blend in the flour until mixture becomes mealy ans butter forms peas-size nuggets plainly visible in the flour.
2. The water should be added to the flour slowly to ensure that only the minimum amount of water is used.
3. Do not over-mix the dough.
4. When the dough has been mixed just sufficiently to combine the ingredients, form it into a ball and wrap in a piece of plastic wrap and refrigerate for several hours.
5. To prepare the filling, melt the butter in a large saute pan until it begins to brown.
6. Add the sliced apples and cook over medium heat until they begin to soften, about 2 to 3 minutes.
7. In a bowl, combine the lemon juice, sugars, Southern Comfort, and cinnamon.
8. Add this mixture to the apples and cook 2 to 3 minutes over medium-high heat until the apples are completely caramelized and covered with all the sugar.
9. Remove filling from the heat and allow to cool.
10. Preheat the oven to 375 degrees.
11. When ready to use, remove the dough from the refrigerator, lightly flour a pastry board and a rolling pin, and unwrap the dough.
12. Divide the dough into 2 equal pieces and begin to roll out into a circle by rolling evenly outward from the center and turning the dough in small 1/8th turns to keep the rolling even.
13. When the dough is rolled out to an even thickness and is about 12 inches in diameter and 1/8-inch thick, it is ready to be transferred to a 10-inch pie pan or plate.
14. Lightly butter the pie plate, partially roll the dough up on the rolling pin, lift the dough and center it in the pie pan and unroll.
15. Roll the second half of the pie dough into a round slightly larger than the pie pan.
16. Fill the bottom crust with the cooked apples using a slotted spoon to drain the apples.
17. Reserve juices if desired, for sauce. Brush an egg wash coating over the lip of the dough.
18. This is where it will be sealed to the top crust. Cover the apples with the top half of the pie dough.
19. Trim any excess from the top crust before using both hands to crimp the edges of the two crust together to seal.
20. With a sharp knife, make several crosshatch slits in the top crust. Brush with the egg wash and bake for 35 to 40 minutes.
21. Remove from the oven and cool 20 minutes.
22. Serve with vanilla ice cream.
23. Reserved juices can be reduced with heavy cream for a sauce for the pie.",
147.0,Campfire Orange Cake,['oranges'],"1. You could probably do this with any cake mix. Foil is nice (keeps ash out), but apparently not necessary unless you are worried about burning the bottom of the orange cups. Follow the directions on the package for the cake batter and do like below:
2. Gingerbread Cups Halve and clean inside of oranges out. Prepare a package of gingerbread mix, fill cups 3/4 full.
3. Place cups in a bed of coals, not too hot. Bake slowly, turning around from time to time.",
148.0,Bugwiches,"['carrot', 'lettuce', 'cucumber', 'radish', 'raisins', 'mayonnaise', 'celery', 'tuna salad', 'salmon salad']","1. How to assemble: Slice roll horizontally, about 1/2 inch from bottom.
2. Pull out bread from top half, leaving walls about 1/2 inch thick.
3. Place cucumber or radish slices over bottom halves of rolls, sticking out slightly to make mouths or tongues.
4. Spoon a mound of filling on top and cover with top halves of rolls.
5. Insert carrot sticks into filling for legs.
6. Make two slits on each side of top half of bun and insert lettuce leaves as wings.
7. Decorate with vegetable pieces for eyes, antennae, scales and other body parts.
8. Attach using mayonnaise.",
149.0,Cheese Rolls,"['cheese', 'pepper']","1. Butter thin slices of white bread, cut off crusts.
2. Spread with grated tasty cheese and sprinkle with a little pepper.
3. Roll up as for asparagus rolls.
4. Bake in oven until crisp.",
150.0,All-Purpose Crock Pot Chicken,"['chicken', 'lemon pepper', 'salt', 'bell pepper', 'celery', 'carrot', 'green onion', 'garlic', 'water']","1. If using thigh portions or a cut up fryer, etc, remove all skin and as much fat as possible. I boil the skins with garlic for the dog.
2. There is no need to bone the chicken.
3. Put about 1/4 inch water in the slow cooker.
4. Rinse the chicken well, getting into the crevices, and sprinkle with the Cajun seasoning on both sides.
5. Go easy at first; this is NOT low-salt and it tends to be a little spicy.
6. I start immediately placing the chicken in the slow cooker.
7. I rinse one piece, season both sides, and layer it in the pot. When you are done seasoning all the chicken (I generally do 2-3 lbs in a batch; less is not worth the time), cover the pot and let the chicken stand for 30 minutes.
8. At the end of that time, cover the chicken fully with water (don
9. Low.\
10. ,
11. ,
12. ,",
151.0,Anise Toast,"['eggs', 'sugar', 'flour', 'salt', 'baking powder', 'vanilla']","1. In a large bowl, beat all eggs, then add sugar, oil, and remaining ingredients.
2. Spread the batter on a cookie sheet. Place in 350° oven for 20 minutes.
3. Remove from oven and cut into squares while it is still hot.
4. Put back into oven for 5 minutes and remove. Makes a great little add on to ice cream and other flavorful desserts.",
152.0,Angel Food Cake Waldorf,"['sugar', 'salt']","1. Prepare Angel Food Cake by cutting a 1 inch slice off the top.
2. Remove the center, leaving walls around a cavity.
3. Whip cream.
4. Combine sugar, salt and cocoa.
5. While beating the cream sprinkle in the cocoa mixture..
6. Whip until stiff.
7. Fold in cut-up almonds.
8. Fill cavity.
9. Replace top of cake and spread rest of cream mixture on top and sides of cake. Sprinkle with 1/3 cup shaved toasted almonds.
10. Chill 3 hrs. or more before serving.",
153.0,Amish Friendship Bread and Starter,"['sugar', 'milk', 'flour', 'milk', 'eggs', 'vanilla extract', 'flour', 'sugar', 'baking powder', 'cinnamon', 'salt', 'baking soda', 'instant vanilla pudding', 'cinnamon', 'sugar']","1. Place ONE cup each sugar, milk, and flour in large glass or plastic bowl.
2. Cover lightly with plastic wrap and set on your counter at room temperature. Stir with a wooden spoon everyday for 17 days.
3. On day 18 do nothing.
4. On days 19, 20, and 21, stir.
5. On day 22, add 1 cup sugar, 1 cup milk, and 1 cup flour, and stir again.
6. On days 23, 24, 25, and 26 stir.
7. On day 27, add 1 cup milk, 1 cup flour, and 1 cup sugar and stir.
8. It
9. ,
10. ,
11. ,
12. ,
13. ,
14. ,","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/15/3/picjFhmLD.jpg"
154.0,Amish Cornbread,"['amish friendship starter', 'eggs', 'milk', 'sugar', 'flour', 'cornmeal', 'baking soda', 'salt', 'baking powder']","1. Combine all above in large bowl and beat at medium speed for 2 minutes.
2. Add: oil, baking soda, salt, and baking powder Mix well and pour in well greased 9\
3. ,",
155.0,Light Cucumber Soup,"['cucumbers', 'nonfat sour cream', 'low sodium chicken broth', 'onion', 'fresh parsley', 'fresh dill', 'dill weed', 'lemon juice', 'white pepper']","1. Cut cucumbers into large chunks; place in a blender with remaining ingredients.
2. Puree; pour into bowl.
3. Cover and refrigerate for at least 8 hours.","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/15/5/jAqyjMulRhqQ8Jkd5Ch8_DSC_7660.JPG"
156.0,Cold Celery,"['celery', 'salt', 'soy sauce', 'brown sugar']","1. Wash the celery and cut into 1 inch lengths.
2. Put into a large pan, cover with cold water and bring to the boil, drain and immediately cover with water.
3. Chill completely under cold running water.
4. Drain.
5. Add the salt, soy sauce, sugar and sesame oil.
6. Mix well and serve chilled.",
157.0,Coconut-Lemon Macaroons,"['coconut', 'sugar', 'lemon juice', 'lemons, rind of', 'flour']","1. In a medium pan combine coconut, sugar, 1 egg white, lemon rind and strained lemon juice. Stir over a low heat until lukewarm, cool.
2. Beat remaining egg whites until soft peaks form.
3. Gradually fold egg whites into cooled mixture. Add sifted flour, combine gently.
4. Place mixture in heaped teaspoonfuls on greased oven trays which have been lightly dusted with cornflour.
5. Bake in slow oven 30 minutes.
6. Cool on trays.",
158.0,Chicken Flambe,"['boneless skinless chicken breast', 'onion', 'portabella mushroom caps', 'dry white wine', 'butter', 'margarine', 'flour']","1. Preheat oven to 350 F.
2. Lightly season the chicken breasts with salt and pepper.
3. In a large skillet over medium heat, brown chicken breasts on both sides.
4. Add onions and mushrooms and stir cook until the onions soften.
5. Transfer mixture to a shallow casserole dish and bake, uncovered, for 15 minutes.
6. In a small sauce pan warm the orange liqueur over low heat (should be lukewarm, not hot). Take the casserole out of the oven.
7. Pour the liqueur over the chicken and vegetables and ignite it. When the flames die out, add the wine and return the casserole to the oven for another 15 minutes or until chicken breasts are no longer pink inside. Remove the casserole from the oven.
8. Arrange the chicken and vegetables on a warm platter and keep hot. Mix butter and flour to make a paste. Stir this into the pan juices, add cream and simmer over low heat for 5 minutes until thickened.
9. Pour sauce over chicken.
10. Serve with wild rice and vegetables.",
159.0,Chicken Curry,"['cumin seeds', 'red pepper flakes', 'turmeric', 'ginger', 'clove', 'salt', 'black pepper', 'boneless skinless chicken breasts', 'butter', 'fresh ginger', 'garlic', 'onions', 'cinnamon sticks', 'bay leaf', 'cardamom pods', 'whole canned tomatoes', 'plain yogurt', 'golden raisin', 'fresh cilantro', 'basmati rice', 'cashews', 'mango chutney']","1. In a dry skillet over medium heat, toast coriander and cumin seeds until fragrant, 1 to 2 minutes.
2. Transfer to spice grinder, add crushed red-pepper flakes, and grind to a powder.
3. Place in a small bowl, and add turmeric, ginger, cloves, salt, and black pepper.
4. Add chicken, and toss to coat. Heat peanut oil in a large pot over medium-high heat. Add chicken, cooking until browned, 3 to 5 minutes.
5. Remove chicken.
6. Set aside. Reduce heat, and add ginger, garlic, and onions.
7. Cook until softened and deep-brown in color, 8 to 10 minutes.
8. Add cinnamon sticks, bay leaf, and cardamom pods; cook for 10 minutes.
9. Add tomatoes, chicken stock, and cooked chicken.
10. Raise heat to medium high, and cook until liquid is reduced, about 15 minutes.
11. Meanwhile, toast pappadams.
12. Reduce heat to low, and stir in yogurt and raisins.
13. Cook until warmed throughout; add cilantro.
14. Serve with basmati rice, and garnish with cashews.","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/15/9/picsDFqlH.jpg"
